     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      1024,        56,         0,   0.031,pymatching,249aea649a270f438afdc1d14df3192d66c74cb94309ddb443ecd701ea47d2ab,"{""d"":5,""eta"":0.5,""memory"":""Z"",""p"":0.004,""params"":{""after_clifford1_depolarization"":0.0004,""after_clifford2_depolarization"":0.004,""after_reset_flip_probability"":0.008,""before_measure_flip_probability"":0.008,""before_round_data_bias_probability"":[0.0004,0.5],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.0004,""rounds"":15,""x_distance"":null,""z_distance"":null}}",
      2048,        36,         0,   0.047,pymatching,dbc9680b661c079d561510446befc38bbed34fb8d0746e1a245703615d7a913c,"{""d"":5,""eta"":0.5,""memory"":""Z"",""p"":0.003,""params"":{""after_clifford1_depolarization"":0.00030000000000000003,""after_clifford2_depolarization"":0.003,""after_reset_flip_probability"":0.006,""before_measure_flip_probability"":0.006,""before_round_data_bias_probability"":[0.00030000000000000003,0.5],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00030000000000000003,""rounds"":15,""x_distance"":null,""z_distance"":null}}",
      1024,        46,         0,   0.032,pymatching,249aea649a270f438afdc1d14df3192d66c74cb94309ddb443ecd701ea47d2ab,"{""d"":5,""eta"":0.5,""memory"":""Z"",""p"":0.004,""params"":{""after_clifford1_depolarization"":0.0004,""after_clifford2_depolarization"":0.004,""after_reset_flip_probability"":0.008,""before_measure_flip_probability"":0.008,""before_round_data_bias_probability"":[0.0004,0.5],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.0004,""rounds"":15,""x_distance"":null,""z_distance"":null}}",
      3072,       105,         0,   0.078,pymatching,1fec02328ef2f56b78af919e78415b982274aabc3f0945c95dea60f1a6cfc8f6,"{""d"":5,""eta"":0.5,""memory"":""Z"",""p"":0.0035,""params"":{""after_clifford1_depolarization"":0.00035,""after_clifford2_depolarization"":0.0035,""after_reset_flip_probability"":0.007,""before_measure_flip_probability"":0.007,""before_round_data_bias_probability"":[0.00035,0.5],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00035000000000000005,""rounds"":15,""x_distance"":null,""z_distance"":null}}",
      3072,        65,         0,   0.062,pymatching,dbc9680b661c079d561510446befc38bbed34fb8d0746e1a245703615d7a913c,"{""d"":5,""eta"":0.5,""memory"":""Z"",""p"":0.003,""params"":{""after_clifford1_depolarization"":0.00030000000000000003,""after_clifford2_depolarization"":0.003,""after_reset_flip_probability"":0.006,""before_measure_flip_probability"":0.006,""before_round_data_bias_probability"":[0.00030000000000000003,0.5],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00030000000000000003,""rounds"":15,""x_distance"":null,""z_distance"":null}}",
      2048,        86,         0,   0.046,pymatching,249aea649a270f438afdc1d14df3192d66c74cb94309ddb443ecd701ea47d2ab,"{""d"":5,""eta"":0.5,""memory"":""Z"",""p"":0.004,""params"":{""after_clifford1_depolarization"":0.0004,""after_clifford2_depolarization"":0.004,""after_reset_flip_probability"":0.008,""before_measure_flip_probability"":0.008,""before_round_data_bias_probability"":[0.0004,0.5],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.0004,""rounds"":15,""x_distance"":null,""z_distance"":null}}",
         1,         0,         0,   0.047,pymatching,8e4042648a5561a0ee2b01bf160810df31e24e49d483a284aa0916c76189d758,"{""d"":9,""eta"":0.5,""memory"":""Z"",""p"":0.003,""params"":{""after_clifford1_depolarization"":0.00030000000000000003,""after_clifford2_depolarization"":0.003,""after_reset_flip_probability"":0.006,""before_measure_flip_probability"":0.006,""before_round_data_bias_probability"":[0.00030000000000000003,0.5],""distance"":9,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00030000000000000003,""rounds"":27,""x_distance"":null,""z_distance"":null}}",
      4096,       122,         0,   0.094,pymatching,1fec02328ef2f56b78af919e78415b982274aabc3f0945c95dea60f1a6cfc8f6,"{""d"":5,""eta"":0.5,""memory"":""Z"",""p"":0.0035,""params"":{""after_clifford1_depolarization"":0.00035,""after_clifford2_depolarization"":0.0035,""after_reset_flip_probability"":0.007,""before_measure_flip_probability"":0.007,""before_round_data_bias_probability"":[0.00035,0.5],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00035000000000000005,""rounds"":15,""x_distance"":null,""z_distance"":null}}",
      2048,        93,         0,   0.063,pymatching,249aea649a270f438afdc1d14df3192d66c74cb94309ddb443ecd701ea47d2ab,"{""d"":5,""eta"":0.5,""memory"":""Z"",""p"":0.004,""params"":{""after_clifford1_depolarization"":0.0004,""after_clifford2_depolarization"":0.004,""after_reset_flip_probability"":0.008,""before_measure_flip_probability"":0.008,""before_round_data_bias_probability"":[0.0004,0.5],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.0004,""rounds"":15,""x_distance"":null,""z_distance"":null}}",
      3072,        56,         0,   0.079,pymatching,dbc9680b661c079d561510446befc38bbed34fb8d0746e1a245703615d7a913c,"{""d"":5,""eta"":0.5,""memory"":""Z"",""p"":0.003,""params"":{""after_clifford1_depolarization"":0.00030000000000000003,""after_clifford2_depolarization"":0.003,""after_reset_flip_probability"":0.006,""before_measure_flip_probability"":0.006,""before_round_data_bias_probability"":[0.00030000000000000003,0.5],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00030000000000000003,""rounds"":15,""x_distance"":null,""z_distance"":null}}",
         8,         0,         0,   0.047,pymatching,8e4042648a5561a0ee2b01bf160810df31e24e49d483a284aa0916c76189d758,"{""d"":9,""eta"":0.5,""memory"":""Z"",""p"":0.003,""params"":{""after_clifford1_depolarization"":0.00030000000000000003,""after_clifford2_depolarization"":0.003,""after_reset_flip_probability"":0.006,""before_measure_flip_probability"":0.006,""before_round_data_bias_probability"":[0.00030000000000000003,0.5],""distance"":9,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00030000000000000003,""rounds"":27,""x_distance"":null,""z_distance"":null}}",
         1,         0,         0,   0.047,pymatching,247ac659ab81fa7459d1ee7fc3b032ea2cf8a7b9c9790430285055e5a50f3bba,"{""d"":9,""eta"":0.5,""memory"":""Z"",""p"":0.0035,""params"":{""after_clifford1_depolarization"":0.00035,""after_clifford2_depolarization"":0.0035,""after_reset_flip_probability"":0.007,""before_measure_flip_probability"":0.007,""before_round_data_bias_probability"":[0.00035,0.5],""distance"":9,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00035000000000000005,""rounds"":27,""x_distance"":null,""z_distance"":null}}",
        64,         2,         0,   0.047,pymatching,8e4042648a5561a0ee2b01bf160810df31e24e49d483a284aa0916c76189d758,"{""d"":9,""eta"":0.5,""memory"":""Z"",""p"":0.003,""params"":{""after_clifford1_depolarization"":0.00030000000000000003,""after_clifford2_depolarization"":0.003,""after_reset_flip_probability"":0.006,""before_measure_flip_probability"":0.006,""before_round_data_bias_probability"":[0.00030000000000000003,0.5],""distance"":9,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00030000000000000003,""rounds"":27,""x_distance"":null,""z_distance"":null}}",
         8,         0,         0,   0.031,pymatching,247ac659ab81fa7459d1ee7fc3b032ea2cf8a7b9c9790430285055e5a50f3bba,"{""d"":9,""eta"":0.5,""memory"":""Z"",""p"":0.0035,""params"":{""after_clifford1_depolarization"":0.00035,""after_clifford2_depolarization"":0.0035,""after_reset_flip_probability"":0.007,""before_measure_flip_probability"":0.007,""before_round_data_bias_probability"":[0.00035,0.5],""distance"":9,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00035000000000000005,""rounds"":27,""x_distance"":null,""z_distance"":null}}",
      3072,       136,         0,   0.078,pymatching,249aea649a270f438afdc1d14df3192d66c74cb94309ddb443ecd701ea47d2ab,"{""d"":5,""eta"":0.5,""memory"":""Z"",""p"":0.004,""params"":{""after_clifford1_depolarization"":0.0004,""after_clifford2_depolarization"":0.004,""after_reset_flip_probability"":0.008,""before_measure_flip_probability"":0.008,""before_round_data_bias_probability"":[0.0004,0.5],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.0004,""rounds"":15,""x_distance"":null,""z_distance"":null}}",
      4096,        69,         0,   0.078,pymatching,dbc9680b661c079d561510446befc38bbed34fb8d0746e1a245703615d7a913c,"{""d"":5,""eta"":0.5,""memory"":""Z"",""p"":0.003,""params"":{""after_clifford1_depolarization"":0.00030000000000000003,""after_clifford2_depolarization"":0.003,""after_reset_flip_probability"":0.006,""before_measure_flip_probability"":0.006,""before_round_data_bias_probability"":[0.00030000000000000003,0.5],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00030000000000000003,""rounds"":15,""x_distance"":null,""z_distance"":null}}",
      5120,       146,         0,   0.125,pymatching,1fec02328ef2f56b78af919e78415b982274aabc3f0945c95dea60f1a6cfc8f6,"{""d"":5,""eta"":0.5,""memory"":""Z"",""p"":0.0035,""params"":{""after_clifford1_depolarization"":0.00035,""after_clifford2_depolarization"":0.0035,""after_reset_flip_probability"":0.007,""before_measure_flip_probability"":0.007,""before_round_data_bias_probability"":[0.00035,0.5],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00035000000000000005,""rounds"":15,""x_distance"":null,""z_distance"":null}}",
       128,         3,         0,   0.063,pymatching,247ac659ab81fa7459d1ee7fc3b032ea2cf8a7b9c9790430285055e5a50f3bba,"{""d"":9,""eta"":0.5,""memory"":""Z"",""p"":0.0035,""params"":{""after_clifford1_depolarization"":0.00035,""after_clifford2_depolarization"":0.0035,""after_reset_flip_probability"":0.007,""before_measure_flip_probability"":0.007,""before_round_data_bias_probability"":[0.00035,0.5],""distance"":9,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00035000000000000005,""rounds"":27,""x_distance"":null,""z_distance"":null}}",
      4096,       184,         0,   0.109,pymatching,249aea649a270f438afdc1d14df3192d66c74cb94309ddb443ecd701ea47d2ab,"{""d"":5,""eta"":0.5,""memory"":""Z"",""p"":0.004,""params"":{""after_clifford1_depolarization"":0.0004,""after_clifford2_depolarization"":0.004,""after_reset_flip_probability"":0.008,""before_measure_flip_probability"":0.008,""before_round_data_bias_probability"":[0.0004,0.5],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.0004,""rounds"":15,""x_distance"":null,""z_distance"":null}}",
       512,         7,         0,   0.109,pymatching,8e4042648a5561a0ee2b01bf160810df31e24e49d483a284aa0916c76189d758,"{""d"":9,""eta"":0.5,""memory"":""Z"",""p"":0.003,""params"":{""after_clifford1_depolarization"":0.00030000000000000003,""after_clifford2_depolarization"":0.003,""after_reset_flip_probability"":0.006,""before_measure_flip_probability"":0.006,""before_round_data_bias_probability"":[0.00030000000000000003,0.5],""distance"":9,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00030000000000000003,""rounds"":27,""x_distance"":null,""z_distance"":null}}",
      7168,       160,         0,   0.109,pymatching,dbc9680b661c079d561510446befc38bbed34fb8d0746e1a245703615d7a913c,"{""d"":5,""eta"":0.5,""memory"":""Z"",""p"":0.003,""params"":{""after_clifford1_depolarization"":0.00030000000000000003,""after_clifford2_depolarization"":0.003,""after_reset_flip_probability"":0.006,""before_measure_flip_probability"":0.006,""before_round_data_bias_probability"":[0.00030000000000000003,0.5],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00030000000000000003,""rounds"":15,""x_distance"":null,""z_distance"":null}}",
      7168,       209,         0,   0.156,pymatching,1fec02328ef2f56b78af919e78415b982274aabc3f0945c95dea60f1a6cfc8f6,"{""d"":5,""eta"":0.5,""memory"":""Z"",""p"":0.0035,""params"":{""after_clifford1_depolarization"":0.00035,""after_clifford2_depolarization"":0.0035,""after_reset_flip_probability"":0.007,""before_measure_flip_probability"":0.007,""before_round_data_bias_probability"":[0.00035,0.5],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00035000000000000005,""rounds"":15,""x_distance"":null,""z_distance"":null}}",
      6144,       281,         0,   0.157,pymatching,249aea649a270f438afdc1d14df3192d66c74cb94309ddb443ecd701ea47d2ab,"{""d"":5,""eta"":0.5,""memory"":""Z"",""p"":0.004,""params"":{""after_clifford1_depolarization"":0.0004,""after_clifford2_depolarization"":0.004,""after_reset_flip_probability"":0.008,""before_measure_flip_probability"":0.008,""before_round_data_bias_probability"":[0.0004,0.5],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.0004,""rounds"":15,""x_distance"":null,""z_distance"":null}}",
     10240,       182,         0,   0.156,pymatching,dbc9680b661c079d561510446befc38bbed34fb8d0746e1a245703615d7a913c,"{""d"":5,""eta"":0.5,""memory"":""Z"",""p"":0.003,""params"":{""after_clifford1_depolarization"":0.00030000000000000003,""after_clifford2_depolarization"":0.003,""after_reset_flip_probability"":0.006,""before_measure_flip_probability"":0.006,""before_round_data_bias_probability"":[0.00030000000000000003,0.5],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00030000000000000003,""rounds"":15,""x_distance"":null,""z_distance"":null}}",
      1024,        32,         0,   0.218,pymatching,247ac659ab81fa7459d1ee7fc3b032ea2cf8a7b9c9790430285055e5a50f3bba,"{""d"":9,""eta"":0.5,""memory"":""Z"",""p"":0.0035,""params"":{""after_clifford1_depolarization"":0.00035,""after_clifford2_depolarization"":0.0035,""after_reset_flip_probability"":0.007,""before_measure_flip_probability"":0.007,""before_round_data_bias_probability"":[0.00035,0.5],""distance"":9,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00035000000000000005,""rounds"":27,""x_distance"":null,""z_distance"":null}}",
      1024,        16,         0,   0.204,pymatching,8e4042648a5561a0ee2b01bf160810df31e24e49d483a284aa0916c76189d758,"{""d"":9,""eta"":0.5,""memory"":""Z"",""p"":0.003,""params"":{""after_clifford1_depolarization"":0.00030000000000000003,""after_clifford2_depolarization"":0.003,""after_reset_flip_probability"":0.006,""before_measure_flip_probability"":0.006,""before_round_data_bias_probability"":[0.00030000000000000003,0.5],""distance"":9,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00030000000000000003,""rounds"":27,""x_distance"":null,""z_distance"":null}}",
     11264,       358,         0,   0.219,pymatching,1fec02328ef2f56b78af919e78415b982274aabc3f0945c95dea60f1a6cfc8f6,"{""d"":5,""eta"":0.5,""memory"":""Z"",""p"":0.0035,""params"":{""after_clifford1_depolarization"":0.00035,""after_clifford2_depolarization"":0.0035,""after_reset_flip_probability"":0.007,""before_measure_flip_probability"":0.007,""before_round_data_bias_probability"":[0.00035,0.5],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00035000000000000005,""rounds"":15,""x_distance"":null,""z_distance"":null}}",
         1,         0,         0,   0.218,pymatching,2aea0307f0959c8cafdf036f37f4a5336a9f12f1c1f67625abe6d41ee1ec38b0,"{""d"":13,""eta"":0.5,""memory"":""Z"",""p"":0.003,""params"":{""after_clifford1_depolarization"":0.00030000000000000003,""after_clifford2_depolarization"":0.003,""after_reset_flip_probability"":0.006,""before_measure_flip_probability"":0.006,""before_round_data_bias_probability"":[0.00030000000000000003,0.5],""distance"":13,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00030000000000000003,""rounds"":39,""x_distance"":null,""z_distance"":null}}",
      1024,        18,         0,   0.203,pymatching,247ac659ab81fa7459d1ee7fc3b032ea2cf8a7b9c9790430285055e5a50f3bba,"{""d"":9,""eta"":0.5,""memory"":""Z"",""p"":0.0035,""params"":{""after_clifford1_depolarization"":0.00035,""after_clifford2_depolarization"":0.0035,""after_reset_flip_probability"":0.007,""before_measure_flip_probability"":0.007,""before_round_data_bias_probability"":[0.00035,0.5],""distance"":9,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00035000000000000005,""rounds"":27,""x_distance"":null,""z_distance"":null}}",
      9216,       402,         0,   0.218,pymatching,249aea649a270f438afdc1d14df3192d66c74cb94309ddb443ecd701ea47d2ab,"{""d"":5,""eta"":0.5,""memory"":""Z"",""p"":0.004,""params"":{""after_clifford1_depolarization"":0.0004,""after_clifford2_depolarization"":0.004,""after_reset_flip_probability"":0.008,""before_measure_flip_probability"":0.008,""before_round_data_bias_probability"":[0.0004,0.5],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.0004,""rounds"":15,""x_distance"":null,""z_distance"":null}}",
     12288,       225,         0,   0.219,pymatching,dbc9680b661c079d561510446befc38bbed34fb8d0746e1a245703615d7a913c,"{""d"":5,""eta"":0.5,""memory"":""Z"",""p"":0.003,""params"":{""after_clifford1_depolarization"":0.00030000000000000003,""after_clifford2_depolarization"":0.003,""after_reset_flip_probability"":0.006,""before_measure_flip_probability"":0.006,""before_round_data_bias_probability"":[0.00030000000000000003,0.5],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00030000000000000003,""rounds"":15,""x_distance"":null,""z_distance"":null}}",
      1024,         6,         0,   0.203,pymatching,8e4042648a5561a0ee2b01bf160810df31e24e49d483a284aa0916c76189d758,"{""d"":9,""eta"":0.5,""memory"":""Z"",""p"":0.003,""params"":{""after_clifford1_depolarization"":0.00030000000000000003,""after_clifford2_depolarization"":0.003,""after_reset_flip_probability"":0.006,""before_measure_flip_probability"":0.006,""before_round_data_bias_probability"":[0.00030000000000000003,0.5],""distance"":9,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00030000000000000003,""rounds"":27,""x_distance"":null,""z_distance"":null}}",
         1,         0,         0,   0.235,pymatching,0f3c2a605dbe6c000b21a6b25cc25d741526710f6f153171d3db8882a11a1852,"{""d"":13,""eta"":0.5,""memory"":""Z"",""p"":0.0035,""params"":{""after_clifford1_depolarization"":0.00035,""after_clifford2_depolarization"":0.0035,""after_reset_flip_probability"":0.007,""before_measure_flip_probability"":0.007,""before_round_data_bias_probability"":[0.00035,0.5],""distance"":13,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00035000000000000005,""rounds"":39,""x_distance"":null,""z_distance"":null}}",
         2,         0,         0,   0.125,pymatching,2aea0307f0959c8cafdf036f37f4a5336a9f12f1c1f67625abe6d41ee1ec38b0,"{""d"":13,""eta"":0.5,""memory"":""Z"",""p"":0.003,""params"":{""after_clifford1_depolarization"":0.00030000000000000003,""after_clifford2_depolarization"":0.003,""after_reset_flip_probability"":0.006,""before_measure_flip_probability"":0.006,""before_round_data_bias_probability"":[0.00030000000000000003,0.5],""distance"":13,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00030000000000000003,""rounds"":39,""x_distance"":null,""z_distance"":null}}",
         2,         0,         0,   0.125,pymatching,0f3c2a605dbe6c000b21a6b25cc25d741526710f6f153171d3db8882a11a1852,"{""d"":13,""eta"":0.5,""memory"":""Z"",""p"":0.0035,""params"":{""after_clifford1_depolarization"":0.00035,""after_clifford2_depolarization"":0.0035,""after_reset_flip_probability"":0.007,""before_measure_flip_probability"":0.007,""before_round_data_bias_probability"":[0.00035,0.5],""distance"":13,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00035000000000000005,""rounds"":39,""x_distance"":null,""z_distance"":null}}",
      1024,         5,         0,   0.172,pymatching,8e4042648a5561a0ee2b01bf160810df31e24e49d483a284aa0916c76189d758,"{""d"":9,""eta"":0.5,""memory"":""Z"",""p"":0.003,""params"":{""after_clifford1_depolarization"":0.00030000000000000003,""after_clifford2_depolarization"":0.003,""after_reset_flip_probability"":0.006,""before_measure_flip_probability"":0.006,""before_round_data_bias_probability"":[0.00030000000000000003,0.5],""distance"":9,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00030000000000000003,""rounds"":27,""x_distance"":null,""z_distance"":null}}",
     13312,       392,         0,   0.297,pymatching,1fec02328ef2f56b78af919e78415b982274aabc3f0945c95dea60f1a6cfc8f6,"{""d"":5,""eta"":0.5,""memory"":""Z"",""p"":0.0035,""params"":{""after_clifford1_depolarization"":0.00035,""after_clifford2_depolarization"":0.0035,""after_reset_flip_probability"":0.007,""before_measure_flip_probability"":0.007,""before_round_data_bias_probability"":[0.00035,0.5],""distance"":5,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00035000000000000005,""rounds"":15,""x_distance"":null,""z_distance"":null}}",
      1024,        33,         0,   0.235,pymatching,247ac659ab81fa7459d1ee7fc3b032ea2cf8a7b9c9790430285055e5a50f3bba,"{""d"":9,""eta"":0.5,""memory"":""Z"",""p"":0.0035,""params"":{""after_clifford1_depolarization"":0.00035,""after_clifford2_depolarization"":0.0035,""after_reset_flip_probability"":0.007,""before_measure_flip_probability"":0.007,""before_round_data_bias_probability"":[0.00035,0.5],""distance"":9,""exclude_other_basis_detectors"":false,""nswaps"":[3,2],""pswap_depolarization"":0.00035000000000000005,""rounds"":27,""x_distance"":null,""z_distance"":null}}",
